,story_id,para_index,tagged_sent,quote_in_para
5330,14276,0,"[(u'Perpetual', u'JJ'), (u'preferred', u'JJ'), (u'shares', u'NNS'), (u'are', u'VBP'), (u""n't"", u'RB'), (u'retractable', u'JJ'), (u'by', u'IN'), (u'the', u'DT'), (u'holders', u'NNS'), (u',', u','), (u'the', u'DT'), (u'company', u'NN'), (u'said', u'VBD'), (u'.', u'.')]",0
5331,14276,0,"[(u'Rogers', u'NNP'), (u'said', u'VBD'), (u'the', u'DT'), (u'shares', u'NNS'), (u'will', u'MD'), (u'be', u'VB'), (u'convertible', u'JJ'), (u'into', u'IN'), (u'Class', u'NN'), (u'B', u'NNP'), (u'shares', u'NNS'), (u',', u','), (u'but', u'CC'), (u'that', u'IN'), (u'the', u'DT'), (u'company', u'NN'), (u'has', u'VBZ'), (u'the', u'DT'), (u'option', u'NN'), (u'to', u'TO'), (u'redeem', u'VB'), (u'the', u'DT'), (u'shares', u'NNS'), (u'before', u'IN'), (u'a', u'DT'), (u'conversion', u'NN'), (u'takes', u'VBZ'), (u'place', u'NN'), (u'.', u'.')]",0
5332,14276,0,"[(u'A', u'DT'), (u'spokesman', u'NN'), (u'for', u'IN'), (u'the', u'DT'), (u'Toronto', u'NNP'), (u'cable', u'NN'), (u'television', u'NN'), (u'and', u'CC'), (u'telecommunications', u'NN'), (u'concern', u'NN'), (u'said', u'VBD'), (u'the', u'DT'), (u'coupon', u'NN'), (u'rate', u'NN'), (u'has', u'VBZ'), (u""n't"", u'RB'), (u'yet', u'RB'), (u'been', u'VBN'), (u'fixed', u'VBN'), (u',', u','), (u'but', u'CC'), (u'will', u'MD'), (u'probably', u'RB'), (u'be', u'VB'), (u'set', u'VBN'), (u'at', u'IN'), (u'around', u'IN'), (u'8', u'CD'), (u'%', u'NN'), (u'.', u'.')]",0
5333,14276,0,"[(u'He', u'PRP'), (u'declined', u'VBD'), (u'to', u'TO'), (u'discuss', u'VB'), (u'other', u'JJ'), (u'terms', u'NNS'), (u'of', u'IN'), (u'the', u'DT'), (u'issue', u'NN'), (u'.', u'.')]",0
5334,14277,0,"[(u'The', u'DT'), (u'House', u'NNP'), (u'passed', u'VBD'), (u'legislation', u'NN'), (u'designed', u'VBN'), (u'to', u'TO'), (u'make', u'VB'), (u'it', u'PRP'), (u'easier', u'JJR'), (u'for', u'IN'), (u'the', u'DT'), (u'Transportation', u'NNP'), (u'Department', u'NNP'), (u'to', u'TO'), (u'block', u'VB'), (u'airline', u'NN'), (u'leveraged', u'JJ'), (u'buy-outs', u'NNS'), (u'.', u'.')]",0
5335,14277,1,"[(u'The', u'DT'), (u'final', u'JJ'), (u'vote', u'NN'), (u'came', u'VBD'), (u'after', u'IN'), (u'the', u'DT'), (u'House', u'NNP'), (u'rejected', u'VBD'), (u'Republican', u'JJ'), (u'efforts', u'NNS'), (u'to', u'TO'), (u'weaken', u'VB'), (u'the', u'DT'), (u'bill', u'NN'), (u'and', u'CC'), (u'approved', u'VBD'), (u'two', u'CD'), (u'amendments', u'NNS'), (u'sought', u'VBN'), (u'by', u'IN'), (u'organized', u'VBN'), (u'labor', u'NN'), (u'.', u'.')]",0
5336,14277,1,"[(u'The', u'DT'), (u'Bush', u'NNP'), (u'administration', u'NN'), (u'has', u'VBZ'), (u'threatened', u'VBN'), (u'to', u'TO'), (u'veto', u'VB'), (u'such', u'PDT'), (u'a', u'DT'), (u'bill', u'NN'), (u'because', u'IN'), (u'of', u'IN'), (u'what', u'WP'), (u'it', u'PRP'), (u'views', u'VBZ'), (u'as', u'IN'), (u'an', u'DT'), (u'undesirable', u'JJ'), (u'intrusion', u'NN'), (u'into', u'IN'), (u'the', u'DT'), (u'affairs', u'NNS'), (u'of', u'IN'), (u'industry', u'NN'), (u',', u','), (u'but', u'CC'), (u'the', u'DT'), (u'300-113', u'CD'), (u'vote', u'NN'), (u'suggests', u'VBZ'), (u'that', u'IN'), (u'supporters', u'NNS'), (u'have', u'VBP'), (u'the', u'DT'), (u'potential', u'JJ'), (u'to', u'TO'), (u'override', u'VB'), (u'a', u'DT'), (u'veto', u'NN'), (u'.', u'.')]",0
5337,14277,2,"[(u'The', u'DT'), (u'broader', u'JJR'), (u'question', u'NN'), (u'is', u'VBZ'), (u'where', u'WRB'), (u'the', u'DT'), (u'Senate', u'NNP'), (u'stands', u'VBZ'), (u'on', u'IN'), (u'the', u'DT'), (u'issue', u'NN'), (u'.', u'.')]",0
5338,14277,2,"[(u'While', u'IN'), (u'the', u'DT'), (u'Senate', u'NNP'), (u'Commerce', u'NNP'), (u'Committee', u'NNP'), (u'has', u'VBZ'), (u'approved', u'VBN'), (u'legislation', u'NN'), (u'similar', u'JJ'), (u'to', u'TO'), (u'the', u'DT'), (u'House', u'NNP'), (u'bill', u'NN'), (u'on', u'IN'), (u'airline', u'NN'), (u'leveraged', u'JJ'), (u'buy-outs', u'NNS'), (u',', u','), (u'the', u'DT'), (u'measure', u'NN'), (u'has', u'VBZ'), (u""n't"", u'RB'), (u'yet', u'RB'), (u'come', u'VBN'), (u'to', u'TO'), (u'the', u'DT'), (u'full', u'JJ'), (u'floor', u'NN'), (u'.', u'.')]",0
5339,14277,3,"[(u'Although', u'IN'), (u'the', u'DT'), (u'legislation', u'NN'), (u'would', u'MD'), (u'apply', u'VB'), (u'to', u'TO'), (u'acquisitions', u'NNS'), (u'involving', u'VBG'), (u'any', u'DT'), (u'major', u'JJ'), (u'airline', u'NN'), (u',', u','), (u'it', u'PRP'), (u'is', u'VBZ'), (u'aimed', u'VBN'), (u'at', u'IN'), (u'giving', u'VBG'), (u'the', u'DT'), (u'Transportation', u'NNP'), (u'Department', u'NNP'), (u'the', u'DT'), (u'chance', u'NN'), (u'to', u'TO'), (u'review', u'VB'), (u'in', u'IN'), (u'advance', u'NN'), (u'transactions', u'NNS'), (u'financed', u'VBN'), (u'by', u'IN'), (u'large', u'JJ'), (u'amounts', u'NNS'), (u'of', u'IN'), (u'debt', u'NN'), (u'.', u'.')]",1
5340,14277,3,"[(u'``', u'``'), (u'The', u'DT'), (u'purpose', u'NN'), (u'of', u'IN'), (u'the', u'DT'), (u'bill', u'NN'), (u'is', u'VBZ'), (u'to', u'TO'), (u'put', u'VB'), (u'the', u'DT'), (u'brakes', u'NNS'), (u'on', u'IN'), (u'airline', u'NN'), (u'acquisitions', u'NNS'), (u'that', u'WDT'), (u'would', u'MD'), (u'so', u'RB'), (u'load', u'VB'), (u'a', u'DT'), (u'carrier', u'NN'), (u'up', u'RP'), (u'with', u'IN'), (u'debt', u'NN'), (u'that', u'IN'), (u'it', u'PRP'), (u'would', u'MD'), (u'impede', u'VB'), (u'safety', u'NN'), (u'or', u'CC'), (u'a', u'DT'), (u'carrier', u'NN'), (u""'s"", u'POS'), (u'ability', u'NN'), (u'to', u'TO'), (u'compete', u'VB'), (u',', u','), (u""''"", u""''""), (u'Rep.', u'NNP'), (u'John', u'NNP'), (u'Paul', u'NNP'), (u'Hammerschmidt', u'NNP'), (u',', u','), (u'-LRB-', u'-LRB-'), (u'R.', u'NNP'), (u',', u','), (u'Ark.', u'NNP'), (u'-RRB-', u'-RRB-'), (u'said', u'VBD'), (u'.', u'.')]",1
5341,14277,4,"[(u'The', u'DT'), (u'bill', u'NN'), (u',', u','), (u'as', u'IN'), (u'it', u'PRP'), (u'was', u'VBD'), (u'approved', u'VBN'), (u'by', u'IN'), (u'the', u'DT'), (u'House', u'NNP'), (u'Public', u'NNP'), (u'Works', u'NNP'), (u'and', u'CC'), (u'Transportation', u'NNP'), (u'Committee', u'NNP'), (u',', u','), (u'would', u'MD'), (u'give', u'VB'), (u'the', u'DT'), (u'Transportation', u'NNP'), (u'Department', u'NNP'), (u'up', u'IN'), (u'to', u'TO'), (u'50', u'CD'), (u'days', u'NNS'), (u'to', u'TO'), (u'review', u'VB'), (u'any', u'DT'), (u'purchase', u'NN'), (u'of', u'IN'), (u'15', u'CD'), (u'%', u'NN'), (u'or', u'CC'), (u'more', u'JJR'), (u'of', u'IN'), (u'the', u'DT'), (u'stock', u'NN'), (u'in', u'IN'), (u'an', u'DT'), (u'airline', u'NN'), (u'.', u'.')]",0
5342,14277,4,"[(u'The', u'DT'), (u'department', u'NN'), (u'would', u'MD'), (u'be', u'VB'), (u'required', u'VBN'), (u'to', u'TO'), (u'block', u'VB'), (u'the', u'DT'), (u'buy-out', u'NN'), (u'if', u'IN'), (u'the', u'DT'), (u'acquisition', u'NN'), (u'is', u'VBZ'), (u'likely', u'JJ'), (u'to', u'TO'), (u'financially', u'RB'), (u'weaken', u'VB'), (u'a', u'DT'), (u'carrier', u'NN'), (u'so', u'IN'), (u'that', u'IN'), (u'safety', u'NN'), (u'would', u'MD'), (u'be', u'VB'), (u'impaired', u'JJ'), (u';', u':'), (u'its', u'PRP$'), (u'ability', u'NN'), (u'to', u'TO'), (u'compete', u'VB'), (u'would', u'MD'), (u'be', u'VB'), (u'sharply', u'RB'), (u'diminished', u'VBN'), (u';', u':'), (u'it', u'PRP'), (u'would', u'MD'), (u'be', u'VB'), (u'put', u'VBN'), (u'into', u'IN'), (u'foreign', u'JJ'), (u'control', u'NN'), (u';', u':'), (u'or', u'CC'), (u'if', u'IN'), (u'the', u'DT'), (u'transaction', u'NN'), (u'would', u'MD'), (u'result', u'VB'), (u'in', u'IN'), (u'the', u'DT'), (u'sale', u'NN'), (u'of', u'IN'), (u'airline-related', u'JJ'), (u'assets', u'NNS'), (u'--', u':'), (u'unless', u'IN'), (u'selling', u'VBG'), (u'such', u'JJ'), (u'assets', u'NNS'), (u'had', u'VBD'), (u'an', u'DT'), (u'overriding', u'JJ'), (u'public', u'JJ'), (u'benefit', u'NN'), (u'.', u'.')]",0
5343,14277,5,"[(u'The', u'DT'), (u'House', u'NNP'), (u'approved', u'VBD'), (u'an', u'DT'), (u'amendment', u'NN'), (u'offered', u'VBN'), (u'by', u'IN'), (u'Rep.', u'NNP'), (u'Peter', u'NNP'), (u'DeFazio', u'NNP'), (u'-LRB-', u'-LRB-'), (u'D.', u'NNP'), (u',', u','), (u'Ore.', u'NNP'), (u'-RRB-', u'-RRB-'), (u'that', u'WDT'), (u'would', u'MD'), (u',', u','), (u'in', u'IN'), (u'addition', u'NN'), (u'to', u'TO'), (u'the', u'DT'), (u'previous', u'JJ'), (u'criteria', u'NNS'), (u',', u','), (u'also', u'RB'), (u'require', u'VBP'), (u'the', u'DT'), (u'department', u'NN'), (u'to', u'TO'), (u'block', u'VB'), (u'the', u'DT'), (u'acquisition', u'NN'), (u'of', u'IN'), (u'an', u'DT'), (u'airline', u'NN'), (u'if', u'IN'), (u'the', u'DT'), (u'added', u'VBN'), (u'debt', u'NN'), (u'incurred', u'VBN'), (u'were', u'VBD'), (u'likely', u'JJ'), (u'to', u'TO'), (u'result', u'VB'), (u'in', u'IN'), (u'a', u'DT'), (u'reduction', u'NN'), (u'in', u'IN'), (u'the', u'DT'), (u'number', u'NN'), (u'of', u'IN'), (u'the', u'DT'), (u'carrier', u'NN'), (u""'s"", u'POS'), (u'employees', u'NNS'), (u',', u','), (u'or', u'CC'), (u'their', u'PRP$'), (u'wages', u'NNS'), (u'or', u'CC'), (u'benefits', u'NNS'), (u'.', u'.')]",0
5344,14277,6,"[(u'Rep.', u'NNP'), (u'James', u'NNP'), (u'Traficant', u'NNP'), (u'-LRB-', u'-LRB-'), (u'D.', u'NNP'), (u',', u','), (u'Ohio', u'NNP'), (u'-RRB-', u'-RRB-'), (u',', u','), (u'said', u'VBD'), (u'the', u'DT'), (u'amendment', u'NN'), (u',', u','), (u'which', u'WDT'), (u'passed', u'VBD'), (u'271-147', u'CD'), (u',', u','), (u'would', u'MD'), (u'``', u'``'), (u'let', u'VB'), (u'the', u'DT'), (u'American', u'JJ'), (u'worker', u'NN'), (u'know', u'VBP'), (u'that', u'IN'), (u'we', u'PRP'), (u'consider', u'VBP'), (u'them', u'PRP'), (u'occasionally', u'RB'), (u'.', u'.'), (u""''"", u""''"")]",1
5345,14277,6,"[(u'But', u'CC'), (u'Rep.', u'NNP'), (u'Hammerschmidt', u'NNP'), (u'said', u'VBD'), (u'that', u'IN'), (u'the', u'DT'), (u'provision', u'NN'), (u',', u','), (u'which', u'WDT'), (u'he', u'PRP'), (u'dubbed', u'VBD'), (u'a', u'DT'), (u'``', u'``'), (u'special', u'JJ'), (u'interest', u'NN'), (u""''"", u""''""), (u'amendment', u'NN'), (u',', u','), (u'was', u'VBD'), (u'likely', u'JJ'), (u'to', u'TO'), (u'make', u'VB'), (u'the', u'DT'), (u'bill', u'NN'), (u'even', u'RB'), (u'more', u'RBR'), (u'controversial', u'JJ'), (u'.', u'.')]",1
5346,14277,7,"[(u'On', u'IN'), (u'Tuesday', u'NNP'), (u',', u','), (u'the', u'DT'), (u'House', u'NNP'), (u'approved', u'VBD'), (u'a', u'DT'), (u'labor-backed', u'JJ'), (u'amendment', u'NN'), (u'that', u'WDT'), (u'would', u'MD'), (u'require', u'VB'), (u'the', u'DT'), (u'Transportation', u'NNP'), (u'Department', u'NNP'), (u'to', u'TO'), (u'reject', u'VB'), (u'airline', u'NN'), (u'acquisitions', u'NNS'), (u'if', u'IN'), (u'the', u'DT'), (u'person', u'NN'), (u'seeking', u'VBG'), (u'to', u'TO'), (u'purchase', u'VB'), (u'a', u'DT'), (u'carrier', u'NN'), (u'had', u'VBD'), (u'run', u'VBN'), (u'two', u'CD'), (u'or', u'CC'), (u'more', u'JJR'), (u'airlines', u'NNS'), (u'previously', u'RB'), (u'that', u'WDT'), (u'have', u'VBP'), (u'filed', u'VBN'), (u'for', u'IN'), (u'protection', u'NN'), (u'from', u'IN'), (u'creditors', u'NNS'), (u'under', u'IN'), (u'Chapter', u'NN'), (u'11', u'CD'), (u'of', u'IN'), (u'the', u'DT'), (u'federal', u'JJ'), (u'Bankruptcy', u'NNP'), (u'Code', u'NNP'), (u'.', u'.')]",0
5347,14277,8,"[(u'The', u'DT'), (u'provision', u'NN'), (u',', u','), (u'called', u'VBD'), (u'the', u'DT'), (u'``', u'``'), (u'two-time-losers', u'JJ'), (u""''"", u""''""), (u'amendment', u'NN'), (u'by', u'IN'), (u'its', u'PRP$'), (u'supporters', u'NNS'), (u',', u','), (u'apparently', u'RB'), (u'was', u'VBD'), (u'aimed', u'VBN'), (u'at', u'IN'), (u'preventing', u'VBG'), (u'Texas', u'NNP'), (u'Air', u'NNP'), (u'Corp.', u'NNP'), (u'.', u'.')]",0
5348,14277,8,"[(u'Chairman', u'NNP'), (u'Frank', u'NNP'), (u'Lorenzo', u'NNP'), (u'from', u'IN'), (u'attempting', u'VBG'), (u'to', u'TO'), (u'take', u'VB'), (u'over', u'RP'), (u'another', u'DT'), (u'airline', u'NN'), (u'.', u'.')]",0
5349,14278,0,"[(u'Follow-up', u'JJ'), (u'report', u'NN'), (u':', u':'), (u'You', u'PRP'), (u'now', u'RB'), (u'may', u'MD'), (u'drop', u'VB'), (u'by', u'IN'), (u'the', u'DT'), (u'Voice', u'NNP'), (u'of', u'IN'), (u'America', u'NNP'), (u'offices', u'NNS'), (u'in', u'IN'), (u'Washington', u'NNP'), (u'and', u'CC'), (u'read', u'VB'), (u'the', u'DT'), (u'text', u'NN'), (u'of', u'IN'), (u'what', u'WP'), (u'the', u'DT'), (u'Voice', u'NNP'), (u'is', u'VBZ'), (u'broadcasting', u'VBG'), (u'to', u'TO'), (u'those', u'DT'), (u'130', u'CD'), (u'million', u'CD'), (u'people', u'NNS'), (u'around', u'IN'), (u'the', u'DT'), (u'world', u'NN'), (u'who', u'WP'), (u'tune', u'VBP'), (u'in', u'RP'), (u'to', u'TO'), (u'it', u'PRP'), (u'each', u'DT'), (u'week', u'NN'), (u'.', u'.')]",0
5350,14278,1,"[(u'You', u'PRP'), (u'can', u'MD'), (u'even', u'RB'), (u'take', u'VB'), (u'notes', u'NNS'), (u'--', u':'), (u'extensive', u'JJ'), (u'notes', u'NNS'), (u',', u','), (u'for', u'IN'), (u'the', u'DT'), (u'Voice', u'NNP'), (u'folks', u'NNS'), (u'wo', u'MD'), (u""n't"", u'RB'), (u'look', u'VB'), (u'over', u'IN'), (u'your', u'PRP$'), (u'shoulder', u'NN'), (u'--', u':'), (u'about', u'IN'), (u'what', u'WP'), (u'you', u'PRP'), (u'read', u'VBP'), (u'.', u'.')]",0
5351,14278,1,"[(u'You', u'PRP'), (u'can', u'MD'), (u'do', u'VB'), (u'all', u'PDT'), (u'this', u'DT'), (u'even', u'RB'), (u'if', u'IN'), (u'you', u'PRP'), (u""'re"", u'VBP'), (u'not', u'RB'), (u'a', u'DT'), (u'reporter', u'NN'), (u'or', u'CC'), (u'a', u'DT'), (u'researcher', u'NN'), (u'or', u'CC'), (u'a', u'DT'), (u'scholar', u'NN'), (u'or', u'CC'), (u'a', u'DT'), (u'member', u'NN'), (u'of', u'IN'), (u'Congress', u'NNP'), (u'.', u'.')]",0
5352,14278,2,"[(u'And', u'CC'), (u'my', u'PRP$'), (u'newspaper', u'NN'), (u'can', u'MD'), (u'print', u'VB'), (u'the', u'DT'), (u'text', u'NN'), (u'of', u'IN'), (u'those', u'DT'), (u'broadcasts', u'NNS'), (u'.', u'.')]",0
5353,14278,3,"[(u'Until', u'IN'), (u'the', u'DT'), (u'other', u'JJ'), (u'day', u'NN'), (u',', u','), (u'you', u'PRP'), (u'as', u'IN'), (u'an', u'DT'), (u'ordinary', u'JJ'), (u'citizen', u'NN'), (u'of', u'IN'), (u'this', u'DT'), (u'democracy', u'NN'), (u'had', u'VBD'), (u'no', u'DT'), (u'right', u'NN'), (u'to', u'TO'), (u'see', u'VB'), (u'what', u'WP'), (u'your', u'PRP$'), (u'government', u'NN'), (u'was', u'VBD'), (u'telling', u'VBG'), (u'your', u'PRP$'), (u'cousins', u'NNS'), (u'around', u'IN'), (u'the', u'DT'), (u'world', u'NN'), (u'.', u'.')]",0
5354,14278,3,"[(u'That', u'DT'), (u'was', u'VBD'), (u'the', u'DT'), (u'law', u'NN'), (u'.', u'.')]",0
5355,14278,3,"[(u'And', u'CC'), (u'I', u'PRP'), (u'apparently', u'RB'), (u'had', u'VBD'), (u'no', u'DT'), (u'right', u'NN'), (u'to', u'TO'), (u'print', u'VB'), (u'hither', u'RB'), (u'what', u'WP'), (u'the', u'DT'), (u'Voice', u'NNP'), (u'was', u'VBD'), (u'booming', u'VBG'), (u'to', u'TO'), (u'yon', u'RB'), (u'.', u'.')]",0
5356,14278,4,"[(u'It', u'PRP'), (u'was', u'VBD'), (u'censorship', u'NN'), (u'.', u'.')]",0
5357,14278,4,"[(u'It', u'PRP'), (u'was', u'VBD'), (u'outrageous', u'JJ'), (u'.', u'.')]",0
5358,14278,4,"[(u'And', u'CC'), (u'it', u'PRP'), (u'was', u'VBD'), (u'stupid', u'JJ'), (u'.', u'.')]",0
5359,14278,5,"[(u'The', u'DT'), (u'theory', u'NN'), (u'was', u'VBD'), (u'that', u'IN'), (u'the', u'DT'), (u'Voice', u'NNP'), (u'is', u'VBZ'), (u'a', u'DT'), (u'propaganda', u'NN'), (u'agency', u'NN'), (u'and', u'CC'), (u'this', u'DT'), (u'government', u'NN'), (u'should', u'MD'), (u""n't"", u'RB'), (u'propagandize', u'VB'), (u'its', u'PRP$'), (u'own', u'JJ'), (u'people', u'NNS'), (u'.', u'.')]",0
5360,14278,5,"[(u'That', u'DT'), (u'sounds', u'VBZ'), (u'neat', u'JJ'), (u',', u','), (u'but', u'CC'), (u'this', u'DT'), (u'government', u'NN'), (u'--', u':'), (u'any', u'DT'), (u'government', u'NN'), (u'--', u':'), (u'propagandizes', u'VBZ'), (u'its', u'PRP$'), (u'own', u'JJ'), (u'people', u'NNS'), (u'every', u'DT'), (u'day', u'NN'), (u'.', u'.')]",0
5361,14278,5,"[(u'Government', u'NNP'), (u'press', u'NN'), (u'releases', u'NNS'), (u',', u','), (u'speeches', u'NNS'), (u',', u','), (u'briefings', u'NNS'), (u',', u','), (u'tours', u'NNS'), (u'of', u'IN'), (u'military', u'JJ'), (u'facilities', u'NNS'), (u',', u','), (u'publications', u'NNS'), (u'are', u'VBP'), (u'all', u'DT'), (u'propaganda', u'NN'), (u'of', u'IN'), (u'sorts', u'NNS'), (u'.', u'.')]",0
5362,14278,5,"[(u'Propaganda', u'NN'), (u'is', u'VBZ'), (u'just', u'RB'), (u'information', u'NN'), (u'to', u'TO'), (u'support', u'VB'), (u'a', u'DT'), (u'viewpoint', u'NN'), (u',', u','), (u'and', u'CC'), (u'the', u'DT'), (u'beauty', u'NN'), (u'of', u'IN'), (u'a', u'DT'), (u'democracy', u'NN'), (u'is', u'VBZ'), (u'that', u'IN'), (u'it', u'PRP'), (u'enables', u'VBZ'), (u'you', u'PRP'), (u'to', u'TO'), (u'hear', u'VB'), (u'or', u'CC'), (u'read', u'VB'), (u'every', u'DT'), (u'viewpoint', u'NN'), (u'and', u'CC'), (u'then', u'RB'), (u'make', u'VB'), (u'up', u'RP'), (u'your', u'PRP$'), (u'own', u'JJ'), (u'mind', u'NN'), (u'on', u'IN'), (u'an', u'DT'), (u'issue', u'NN'), (u'.', u'.')]",0
5363,14278,6,"[(u'The', u'DT'), (u'restrictions', u'NNS'), (u'on', u'IN'), (u'viewing', u'NN'), (u'and', u'CC'), (u'dissemination', u'NN'), (u'of', u'IN'), (u'Voice', u'NNP'), (u'material', u'NN'), (u'were', u'VBD'), (u'especially', u'RB'), (u'absurd', u'JJ'), (u':', u':'), (u'An', u'DT'), (u'agency', u'NN'), (u'in', u'IN'), (u'the', u'DT'), (u'information', u'NN'), (u'business', u'NN'), (u'was', u'VBD'), (u'not', u'RB'), (u'being', u'VBG'), (u'allowed', u'VBN'), (u'to', u'TO'), (u'inform', u'VB'), (u'.', u'.')]",0
5364,14278,7,"[(u'In', u'IN'), (u'June', u'NNP'), (u'1988', u'CD'), (u',', u','), (u'I', u'PRP'), (u'wrote', u'VBD'), (u'in', u'IN'), (u'this', u'DT'), (u'space', u'NN'), (u'about', u'IN'), (u'this', u'DT'), (u'issue', u'NN'), (u'.', u'.')]",0
5365,14278,7,"[(u'Assuming', u'VBG'), (u'it', u'PRP'), (u'was', u'VBD'), (u""n't"", u'RB'), (u'one', u'CD'), (u'of', u'IN'), (u'those', u'DT'), (u'columns', u'NNS'), (u'that', u'IN'), (u'you', u'PRP'), (u'clipped', u'VBD'), (u'and', u'CC'), (u'put', u'VBD'), (u'on', u'IN'), (u'the', u'DT'), (u'refrigerator', u'NN'), (u'door', u'NN'), (u',', u','), (u'I', u'PRP'), (u""'ll"", u'MD'), (u'review', u'VB'), (u'the', u'DT'), (u'facts', u'NNS'), (u'.', u'.')]",0
5366,14278,8,"[(u'The', u'DT'), (u'Voice', u'NNP'), (u'of', u'IN'), (u'America', u'NNP'), (u'is', u'VBZ'), (u'a', u'DT'), (u'government', u'NN'), (u'agency', u'NN'), (u'that', u'WDT'), (u'broadcasts', u'VBZ'), (u'news', u'NN'), (u'and', u'CC'), (u'views', u'NNS'), (u'--', u':'), (u'some', u'DT'), (u'might', u'MD'), (u'say', u'VB'), (u'propaganda', u'NN'), (u'--', u':'), (u'in', u'IN'), (u'43', u'CD'), (u'languages', u'NNS'), (u'to', u'TO'), (u'130', u'CD'), (u'million', u'CD'), (u'listeners', u'NNS'), (u'around', u'IN'), (u'the', u'DT'), (u'world', u'NN'), (u'.', u'.')]",0
5367,14278,8,"[(u'It', u'PRP'), (u'does', u'VBZ'), (u'a', u'DT'), (u'first-rate', u'JJ'), (u'job', u'NN'), (u'.', u'.')]",0
5368,14278,8,"[(u'Its', u'PRP$'), (u'budget', u'NN'), (u'$', u'$'), (u'184', u'CD'), (u'million', u'CD'), (u'--', u':'), (u'is', u'VBZ'), (u'paid', u'VBN'), (u'for', u'IN'), (u'by', u'IN'), (u'you', u'PRP'), (u'.', u'.')]",0
5369,14278,8,"[(u'But', u'CC'), (u'a', u'DT'), (u'1948', u'CD'), (u'law', u'NN'), (u'barred', u'VBD'), (u'the', u'DT'), (u'``', u'``'), (u'dissemination', u'NN'), (u""''"", u""''""), (u'of', u'IN'), (u'that', u'DT'), (u'material', u'NN'), (u'in', u'IN'), (u'the', u'DT'), (u'U.S.', u'NNP'), (u'.', u'.')]",0
5370,14278,8,"[(u'The', u'DT'), (u'law', u'NN'), (u'let', u'VBD'), (u'scholars', u'NNS'), (u',', u','), (u'reporters', u'NNS'), (u'and', u'CC'), (u'researchers', u'NNS'), (u'read', u'VBP'), (u'texts', u'NNS'), (u'of', u'IN'), (u'VOA', u'NNP'), (u'material', u'NN'), (u',', u','), (u'only', u'RB'), (u'at', u'IN'), (u'VOA', u'NNP'), (u'headquarters', u'NN'), (u'in', u'IN'), (u'Washington', u'NNP'), (u',', u','), (u'but', u'CC'), (u'it', u'PRP'), (u'barred', u'VBD'), (u'them', u'PRP'), (u'from', u'IN'), (u'copying', u'VBG'), (u'texts', u'NNS'), (u'.', u'.')]",0
5371,14278,8,"[(u'And', u'CC'), (u',', u','), (u'of', u'IN'), (u'course', u'NN'), (u',', u','), (u'there', u'EX'), (u""'s"", u'VBZ'), (u'that', u'DT'), (u'word', u'NN'), (u'``', u'``'), (u'dissemination', u'NN'), (u'.', u'.'), (u""''"", u""''"")]",0
5372,14278,9,"[(u'How', u'WRB'), (u""'s"", u'POS'), (u'that', u'WDT'), (u'again', u'RB'), (u'?', u'.')]",1
5373,14278,9,"[(u'``', u'``'), (u'You', u'PRP'), (u'may', u'MD'), (u'come', u'VB'), (u'by', u'IN'), (u'the', u'DT'), (u'agency', u'NN'), (u'to', u'TO'), (u'read', u'VB'), (u'but', u'CC'), (u'not', u'RB'), (u'copy', u'VB'), (u'either', u'CC'), (u'manually', u'RB'), (u'or', u'CC'), (u'by', u'IN'), (u'photocopying', u'VBG'), (u',', u','), (u""''"", u""''""), (u'a', u'DT'), (u'Voice', u'NNP'), (u'official', u'NN'), (u'explained', u'VBD'), (u'when', u'WRB'), (u'I', u'PRP'), (u'asked', u'VBD'), (u'.', u'.')]",1
5374,14278,9,"[(u'What', u'WP'), (u'if', u'IN'), (u'I', u'PRP'), (u'tune', u'VBP'), (u'in', u'RP'), (u'my', u'PRP$'), (u'short-wave', u'JJ'), (u'radio', u'NN'), (u',', u','), (u'transcribe', u'VBP'), (u'an', u'DT'), (u'editorial', u'NN'), (u'or', u'CC'), (u'program', u'NN'), (u',', u','), (u'and', u'CC'), (u'print', u'VB'), (u'it', u'PRP'), (u'in', u'IN'), (u'my', u'PRP$'), (u'newspaper', u'NN'), (u'?', u'.')]",1
5375,14278,9,"[(u'``', u'``'), (u'Nor', u'CC'), (u'are', u'VBP'), (u'you', u'PRP'), (u'free', u'JJ'), (u'to', u'TO'), (u'reprint', u'VB'), (u'such', u'JJ'), (u'material', u'NN'), (u',', u','), (u""''"", u""''""), (u'I', u'PRP'), (u'was', u'VBD'), (u'advised', u'VBN'), (u'.', u'.')]",1
5376,14278,10,"[(u'That', u'DT'), (u'sounded', u'VBD'), (u'a', u'DT'), (u'lot', u'NN'), (u'like', u'IN'), (u'censorship', u'NN'), (u',', u','), (u'so', u'RB'), (u'after', u'IN'), (u'years', u'NNS'), (u'of', u'IN'), (u'letters', u'NNS'), (u'and', u'CC'), (u'conversations', u'NNS'), (u'that', u'WDT'), (u'went', u'VBD'), (u'nowhere', u'RB'), (u',', u','), (u'I', u'PRP'), (u'sued', u'VBD'), (u'.', u'.')]",0
